id,name,created_at,updated_at,country_id,sector_id,related_companies,industry_id,bhrrc_url,latest_statement_for_compliance_stats_id,company_number
NEW0978,E D & F Man Shipping Limited,,,1533,,,,,,1770285
NEW0979,E D & F Man Sugar Limited,,,1533,,,,,,489204
NEW0980,E D & F Man Capital Markets Limited,,,1533,,,,,,1292851
NEW0985,Highland Distillers Limited,,,1533,,,,,,SC158731
NEW0986,Edrington Distillers Limited,,,1533,,,,,,SC014472
NEW0989,E G Carter (Holdings) Limited,,,1533,,,,,,4827636
NEW1003,Elim,,,1533,,,70,,,CHA251549
NEW1004,Elim Foursquare Gospel Alliance,,,1533,,,70,,,CHASC037754
NEW1008,Engie Services Limited,,,1533,,,,,,598379
NEW1018,North West Electricity Networks (UK) Limited,,,1533,,,,,,6428372
NEW1029,Equinix (Services) Limited,,,1533,,,,,,3998776
NEW1034,Eric Wright Construction Limited,,,1533,,,,,,190204
NEW1036,Eric Wright Water Limited,,,1533,,,,,,1835168
NEW1037,Henmead Limited,,,1533,,,,,,1350468
NEW1038,Emerald 2 Limited,,,1533,,,,,,7551799
NEW1039,Environmental Resources Management Limited,,,1533,,,,,,1014622
NEW1041,"Erm-Europe,Ltd",,,1533,,,,,,2137137
NEW1042,ERS Administration Services Limited,,,1533,,,,,,170558
NEW1043,ERS Corporate Member Limited,,,1533,,,,,,2983442
NEW1045,ERS Syndicate Services Limited,,,1533,,,,,,2661753
NEW1050,Essentra Components Limited,,,1533,,,,,,547495
NEW1051,Essentra Packaging & Security Limited,,,1533,,,,,,7271407
NEW1052,Essentra Packaging Limited,,,1533,,,,,,8226378
NEW1053,Essity Operations Manchester Limited,,,1533,,,,,,4119442
NEW1054,Essity UK Limited,,,1533,,,,,,3226403
NEW1056,Exhaust Tyres And Batteries (Worcester) Limited,,,1533,,,,,,1532384
NEW1058,Aviagen UK Limited,,,1533,,,,,,SC065463
NEW1068,Eurogold Groundworks & Civil Engineering Contractors Ltd.,,,1533,,,,,,5171556
NEW1069,Eurogold Group Limited,,,1533,,,,,,9815206
NEW1075,Peacocks Stores Limited,,,1533,,,,,,SC285031
NEW1074,Edinburgh Woollen Mill Limited (The),,,1533,,,,,,SC024081
NEW1082,Blue Earth Foods Limited,,,1533,,,,,,6631237
NEW1084,Fairhome Group PLC,,,1533,,,,,,9069696
NEW1085,Fairhome Property Investments Ltd,,,1533,,,,,,8902485
NEW1086,Falfish (Holdings) Limited,,,1533,,,,,,10523128
NEW1087,Falfish Limited,,,1533,,,,,,1435560
NEW1089,The Fayrefield Group Limited,,,1533,,,,,,2563136
NEW1090,Ferrexpo Finance PLC,,,1533,,,,,,4914716
NEW1092,Forth And Oban Limited,,,1533,,,,,,SC169861
NEW1093,Forth Holdings (Support Services) Limited,,,1533,,,,,,SC401258
NEW1094,FES FM Limited,,,1533,,,,,,SC220049
NEW1095,FES Limited,,,1533,,,,,,SC053848
NEW1097,Fevertree Limited,,,1533,,,,,,5291668
NEW1096,Fevertree Drinks PLC,,,1533,,,,,,8415302
NEW1103,James Finlay (Kenya) Limited,,,1533,,,,,,SC013800
NEW1102,Finlay Beverages Limited,,,1533,,,,,,47601
NEW1121,FIS Payments (UK) Limited,,,1533,,,,,,4215488
NEW1122,FIS Sherwood Systems Group Limited,,,1533,,,,,,982833
NEW1123,FIS Systems Limited,,,1533,,,,,,1937159
NEW1126,FK Facades Limited,,,1533,,,,,,2874877
NEW1129,Travelsmart Technologies Limited,,,1533,,,,,,9593627
NEW1128,Fleetway Travel Limited,,,1533,,,,,,2157381
NEW1130,Fluor International Limited,,,1533,,,,,,1372569
NEW1131,Fluor Limited,,,1533,,,,,,1274885
NEW1134,ABL Capital Investments Ltd,,,1533,,,,,,10558505
NEW1135,Foreman Homes Group Limited,,,1533,,,,,,4420143
NEW1142,Forth Ports Limited,,,1533,,,,,,SC134741
NEW1143,Port of Tilbury London Limited,,,1533,,,,,,2659118
NEW1144,Fort Vale Engineering Limited,,,1533,,,,,,902920
NEW1145,Fort Vale Limited,,,1533,,,,,,2687603
NEW1147,Hotel Management International (Holdings) Limited,,,1533,,,,,,4324021
NEW1146,Glendola Leisure (Holdings) Limited,,,1533,,,,,,4324211
NEW1151,Fragrance Oils Limited,,,1533,,,,,,2939038
NEW1158,French Connection UK Limited,,,1533,,,,,,1222335
NEW1160,Fresenius Medical Care Renal Services Limited,,,1533,,,,,,2768342
NEW1164,Fujitsu Services Limited,,,1533,,,,,,96056
NEW1163,Fujitsu Services Holdings PLC,,,1533,,,,,,142200
NEW1169,GAM International Management Limited,,,1533,,,,,,1802911
NEW1173,Gamma Telecom Ltd,,,1533,,,,,,4340834
NEW1175,GA Pet Food Partners Limited,,,1533,,,,,,3246557
NEW1181,Gateley PLC,,,1533,,,,,,9310187
NEW1185,Mars Food UK Limited,,,1533,,,,,,6649971
NEW1186,Mars Petcare UK,,,1533,,,,,,6649984
NEW1187,Mars Wrigley Confectionery UK Limited,,,1533,,,,,,6649982
NEW1195,GFI Securities Limited,,,1533,,,,,,3405174
NEW1194,GFI Brokers Limited,,,1533,,,,,,3405177
NEW1206,Glinwell Public Limited Company,,,1533,,,,,,1303616
NEW1211,ELQ Investors II Ltd,,,1533,,,,,,6375035
NEW1212,ELQ Investors VI Ltd,,,1533,,,,,,8491527
NEW1213,Goldman Sachs Asset Management International,,,1533,,,,,,2474901
NEW1214,Goldman Sachs International Bank,,,1533,,,,,,1122503
NEW1215,Goldman Sachs Property Management,,,1533,,,,,,2432555
NEW1216,James E. Mccabe Limited,,,1533,,,,,,NI010566
NEW1217,Philip Russell Limited,,,1533,,,,,,NI007326
NEW1222,Lsdm Limited,,,1533,,,,,,8796521
NEW1223,Macnaughton Blair Limited,,,1533,,,,,,NI023032
NEW1230,Greencoat UK Wind Holdco Limited,,,1533,,,,,,8359703
NEW1231,Greencoat UK Wind PLC,,,1533,,,,,,8318092
NEW1246,Greenergy Flexigrid Limited,,,1533,,,,,,7581532
NEW1249,Greenergy International Limited,,,1533,,,,,,2809935
NEW1248,Greenergy Fuels Limited,,,1533,,,,,,4058825
NEW1252,Greentech Distribution PLC,,,1533,,,,,,7168990
NEW1253,Luri Limited,,,1533,,,,,,9949360
NEW1258,Tilney Discretionary Portfolio Management Limited,,,1533,,,,,,793636
NEW1259,Tilney Financial Planning Limited,,,1533,,,,,,607039
NEW1260,Tilney Fund Managers Limited,,,1533,,,,,,8884797
NEW1261,Tilney Investment Management Services Limited,,,1533,,,,,,2830297
NEW1262,Tilney Services Limited,,,1533,,,,,,5169111
NEW1264,Vattenfall Wind Power Ltd,,,1533,,,,,,6205750
NEW1265,Ormonde Energy Limited,,,1533,,,,,,4874027
NEW1266,Barons Automotive Limited,,,1533,,,,,,1695666
NEW1267,Barons Autostar Limited,,,1533,,,,,,827286
NEW1269,Spire Automotive Limited,,,1533,,,,,,5813758
NEW1268,Beadles Group Limited,,,1533,,,,,,2089909
NEW1272,GRS (Bagging) Limited,,,1533,,,,,,3916174
NEW1275,Grupo Antolin Leamington Limited,,,1533,,,,,,3477767
NEW1276,Antolin Interiors UK Limited,,,1533,,,,,,1676532
NEW1297,IAN Guest Holdings Limited,,,1533,,,,,,1269014
NEW1296,Guest Motors Limited,,,1533,,,,,,585041
NEW1298,Ladbrokes Betting & Gaming Limited,,,1533,,,,,,775667
NEW1299,Ladbrokes Coral Group Limited,,,1533,,,,,,566221
NEW1300,Ladbrokes Group Finance PLC,,,1533,,,,,,1429533
NEW1301,Ladbrokes IT & Shared Services Limited,,,1533,,,,,,6106936
NEW1308,Halsion Holdings Limited,,,1533,,,,,,4246093
NEW1309,Halsion Limited,,,1533,,,,,,3172014
NEW1310,Harratts Limited,,,1533,,,,,,2115805
NEW1311,The Harratts Group Limited,,,1533,,,,,,1221548
NEW1314,Broad Gain (UK) Limited,,,1533,,,,,,4525074
NEW1315,Harvey Nichols And Company Limited,,,1533,,,,,,1774537
NEW1316,Harvey Nichols Regional Stores Limited,,,1533,,,,,,4351230
NEW1319,Hawkins Holdings Limited,,,1533,,,,,,6054926
NEW1320,Hawkins Motors Limited,,,1533,,,,,,586621
NEW1323,Hays Foreign Exchange Limited,,,1533,,,,,,3277863
NEW1324,Hays Tour Operating Limited,,,1533,,,,,,3591401
NEW1325,Hays Transport Limited,,,1533,,,,,,6428210
NEW1326,Hays Travel Limited,,,1533,,,,,,1990682
NEW1330,MCD Group Limited,,,1533,,,,,,423062
NEW1331,Heathcoat Fabrics Limited,,,1533,,,,,,450787
NEW1332,John Heathcoat & Company (Holdings) Limited,,,1533,,,,,,1829759
NEW1333,Heathrow (SP) Limited,,,1533,,,,,,6458621
NEW1334,Heathrow Finance PLC,,,1533,,,,,,6458635
NEW1341,Helston Garages Group Limited,,,1533,,,,,,4022175
NEW1342,Helston Garages Limited,,,1533,,,,,,703021
NEW1344,John Henderson (Holdings) Limited,,,1533,,,,,,NI010588
NEW1345,Henderson Retail Limited,,,1533,,,,,,R0000035
NEW1350,Exchange House Services Limited,,,1533,,,,,,6447647
NEW1352,Herbert Smith Freehills Paris LLP,,,1533,,,,,,OC360241
NEW1355,Heritage Automotive Limited,,,1533,,,,,,3142712
NEW1353,Blade Motor Group Limited,,,1533,,,,,,3041331
NEW1354,Heritage Automotive Holdings Limited,,,1533,,,,,,9852821
NEW1361,Yell Limited,,,1533,,,,,,4205228
NEW1362,Yell Sales Limited,,,1533,,,,,,1403041
NEW1363,Higgins Construction PLC,,,1533,,,,,,684617
NEW1364,Higgins Homes PLC,,,1533,,,,,,843093
NEW1365,Betjeman Holdings Jvco Limited,,,1533,,,,,,10851599
NEW1366,Helix Acquisition Limited,,,1533,,,,,,7428859
NEW1379,Hargreaves Lansdown Asset Management Limited,,,1533,,,,,,1896481
NEW1380,Hargreaves Lansdown Fund Managers Ltd.,,,1533,,,,,,2707155
NEW1382,Hobbycraft Group Limited,,,1533,,,,,,7216034
NEW1387,Holdcroft Honda Limited,,,1533,,,,,,1231883
NEW1388,Holdcroft Hyundai Limited,,,1533,,,,,,10148577
NEW1389,Holdcroft Nissan Limited,,,1533,,,,,,3069848
NEW1390,Holdcroft Renault Limited,,,1533,,,,,,2216760
NEW1409,HOO Hing Holdings Limited,,,1533,,,,,,1372042
NEW1410,HOO Hing Limited,,,1533,,,,,,2625487
NEW1422,HSBC Global Asset Management Limited,,,1533,,,,,,1615598
NEW1442,Hero Acquisitions Limited,,,1533,,,,,,6209511
NEW1444,HSS Hire Service Group Limited,,,1533,,,,,,644490
NEW1446,Hunting Energy Services (UK) Limited,,,1533,,,,,,908371
NEW1448,H.W. Martin (Traffic Management) Limited,,,1533,,,,,,2221214
NEW1449,Hyde Aero Products Limited,,,1533,,,,,,2671608
NEW1451,Hyde Industrial Holdings Limited,,,1533,,,,,,1165611
NEW1452,Hyde New Build Limited,,,1533,,,,,,7250525
NEW1453,Martlet Homes Limited,,,1533,,,,,,IP030648
NEW1455,Hydrogen International Limited,,,1533,,,,,,3876449
NEW1459,International Consolidated Airlines Group,,,1533,,,,,,#0070837
NEW1456,British Airways Holidays Limited,,,1533,,,,,,554278
NEW1457,British Airways PLC,,,1533,,,,,,1777777
NEW1460,Overseas Air Travel Limited,,,1533,,,,,,3129251
NEW1463,Ibstock Brick Limited,,,1533,,,,,,63230
NEW1466,ICG Alternative Investment Limited,,,1533,,,,,,8547260
NEW1467,ICG FMC Limited,,,1533,,,,,,7266173
NEW1469,I.C.S. (UK) Limited,,,1533,,,,,,3665746
NEW1470,ICS UK (Holdings) Limited,,,1533,,,,,,4828411
NEW1471,Idox PLC,,,1533,,,,,,3984070
NEW1472,Idox Software Ltd,,,1533,,,,,,2933889
NEW1473,IGT UK Interactive Limited,,,1533,,,,,,3054588
NEW1477,Ikea Properties Investments Limited,,,1533,,,,,,3026333
NEW1483,Hertz Europe Limited,,,1533,,,,,,1008739
NEW1487,"""K"" Line LNG Shipping (UK) Limited",,,1533,,,,,,5356484
NEW1493,Vancouver Topco Limited,,,1533,,,,,,7633974
NEW1491,Immediate Media Company Bristol Limited,,,1533,,,,,,5715415
NEW1492,Immediate Media Company London Limited,,,1533,,,,,,6189487
NEW1494,Incentive Facilities Management Limited,,,1533,,,,,,4324546
NEW1495,Incentive FM Group Limited,,,1533,,,,,,6757544
NEW1496,Chapelgate Motors Limited,,,1533,,,,,,2841981
NEW1497,Gerard Mann Limited,,,1533,,,,,,660644
NEW1498,The Cooper Group Limited,,,1533,,,,,,821770
NEW1499,Inchcape Fleet Solutions Limited,,,1533,,,,,,837940
NEW1500,Inchcape Retail Limited,,,1533,,,,,,194561
NEW1501,Air Liquide UK Limited,,,1533,,,,,,232592
NEW1502,Energas Limited,,,1533,,,,,,1603643
NEW1503,Grangemouth CHP Limited,,,1533,,,,,,SC178243
NEW1504,Ineos Chemicals Grangemouth Limited,,,1533,,,,,,6981897
NEW1505,Ineos Commercial Services UK Limited,,,1533,,,,,,7445497
NEW1506,Ineos Compounds Aycliffe Limited,,,1533,,,,,,8651343
NEW1508,Ineos Enterprises Group Limited,,,1533,,,,,,4687714
NEW1509,Ineos Nitriles (UK) Limited,,,1533,,,,,,6238238
NEW1510,Ineos Sales (UK) Limited,,,1533,,,,,,7445505
NEW1511,Ineos Solvents Ethanol Limited,,,1533,,,,,,9728620
NEW1507,Ineos E&P (UK) Limited,,,1533,,,,,,4376184
NEW1512,Inovyn Chlorvinyls Limited,,,1533,,,,,,4068812
NEW1513,Inovyn Europe Limited,,,1533,,,,,,10398354
NEW1522,Old Innserve Limited,,,1533,,,,,,4990992
NEW1523,International Beverage Holdings (UK) Limited,,,1533,,,,,,SC222095
NEW1544,The Institute of Physics,,,1533,,,70,,,CHA293851
NEW1544,The Institute of Physics,,,1533,,,70,,,CHASC040092
NEW1543,IOP Publishing Limited,,,1533,,,,,,467514
NEW1547,IPF International Limited,,,1533,,,,,,753518
NEW1550,Ipsos Mori UK Limited,,,1533,,,,,,1640855
NEW1552,Infrared Capital Partners (Management) LLP,,,1533,,,,,,OC359632
NEW1553,Infrared Capital Partners Limited,,,1533,,,,,,3364976
NEW1554,Information Resources (UK) Limited,,,1533,,,,,,2714161
NEW1555,Precis (1136) Limited,,,1533,,,,,,2714156
NEW1566,ITV Network Limited,,,1533,,,,,,603893
NEW1560,ITV Breakfast Broadcasting Limited,,,1533,,,,,,7698963
NEW1561,ITV Breakfast Limited,,,1533,,,,,,2578005
NEW1562,ITV Broadcasting Limited,,,1533,,,,,,955957
NEW1563,ITV Consumer Limited,,,1533,,,,,,2937518
NEW1564,ITV Digital Channels Limited,,,1533,,,,,,3101815
NEW1565,ITV Global Entertainment Limited,,,1533,,,,,,2203983
NEW1567,ITV Services Limited,,,1533,,,,,,229607
NEW1568,ITV Studios Limited,,,1533,,,,,,3106525
NEW1569,Itv2 Limited,,,1533,,,,,,1867871
NEW1571,Ifor Williams Trailers Limited,,,1533,,,,,,1206036
NEW1570,I. W. T. Deeside Limited,,,1533,,,,,,4829658
NEW1572,Jackson Civils Limited,,,1533,,,,,,4995919
NEW1573,Jackson Frameworks Limited,,,1533,,,,,,6145639
NEW1574,Halcrow Group Limited,,,1533,,,,,,3415971
NEW1575,Halcrow Holdings Limited,,,1533,,,,,,1674044
NEW1576,Halcrow International Partnership,,,1533,,,,,,2809680
NEW1578,Jacobs Field Services Limited,,,1533,,,,,,1172655
NEW1593,JLT Specialty Limited,,,1533,,,,,,1536540
NEW1591,JLT Benefit Solutions Limited,,,1533,,,,,,2240496
NEW1592,JLT Reinsurance Brokers Limited,,,1533,,,,,,5523613
NEW1607,Jones Bros Ruthin CO Limited,,,1533,,,,,,983339
NEW1608,Jones Bros. Ruthin (Civil Engineering) CO. Limited,,,1533,,,,,,983459
NEW1610,Aldermanbury Investments Limited,,,1533,,,,,,3936272
NEW1611,Jpmorgan Funds Limited,,,1533,,,,,,SC019438
NEW1609,J.P. Morgan Securities PLC,,,1533,,,,,,2711006
NEW1612,J.P. Morgan Capital Holdings Limited,,,1533,,,,,,3871969
NEW1613,J.P. Morgan Europe Limited,,,1533,,,,,,938937
NEW1614,J.P. Morgan Limited,,,1533,,,,,,248609
NEW1615,Jpmorgan Asset Management (UK) Limited,,,1533,,,,,,1161446
NEW1616,Jpmorgan Asset Management Holdings (UK) Limited,,,1533,,,,,,2218729
NEW1617,John R Adam & Sons (Holdings) Limited,,,1533,,,,,,SC271214
NEW1618,John R. Adam & Sons Limited,,,1533,,,,,,SC030140
NEW1619,J. Reddington Ltd,,,1533,,,,,,3228216
NEW1620,JRL Group Limited,,,1533,,,,,,6544787
NEW1621,JRL Plant And Logistics Limited,,,1533,,,,,,4738029
NEW1627,Jupiter Investment Management Group Limited,,,1533,,,,,,792030
NEW1623,Knightsbridge Asset Management Limited,,,1533,,,,,,3011784
NEW1635,Keepmoat Homes Limited,,,1533,,,,,,2207338
NEW1636,M.C.I. Developments Limited,,,1533,,,,,,7542476
NEW1639,Keltbray Aspire Limited,,,1533,,,,,,6000882
NEW1640,Keltbray Group (Holdings) Limited,,,1533,,,,,,2810840
NEW1641,Keltbray Group Limited,,,1533,,,,,,9845675
NEW1643,Keltbray Plant Limited,,,1533,,,,,,1675402
NEW1644,Kensington Mortgage Company Limited,,,1533,,,,,,3049877
NEW1645,The Northview Group Limited,,,1533,,,,,,3050321
NEW1652,Kimal Holdings Limited,,,1533,,,,,,7912443
NEW1653,Kimal PLC,,,1533,,,,,,827857
NEW1659,King Street (Europe) LLP,,,1533,,,,,,OC313070
NEW1660,"King Street European Advisors, Ltd.",,,1533,,,,,,5440189
NEW1661,J. Rose (Tyres) Limited,,,1533,,,,,,505597
NEW1662,Kirkby(Tyres)Limited,,,1533,,,,,,605978
NEW1663,Kite Packaging Group Limited,,,1533,,,,,,4141123
NEW1667,Kronoplus Limited,,,1533,,,,,,3425921
NEW1668,Kronospan Holdings Limited,,,1533,,,,,,3029960
NEW1669,Kronospan Limited,,,1533,,,,,,981905
NEW1670,Kronospan Sawmilling Limited,,,1533,,,,,,2168107
NEW1674,Laing O'Rourke Plc.,,,1533,,,,,,4222545
NEW1677,Lamex Agrifoods Limited,,,1533,,,,,,2021105
NEW1679,Lamex Foods Europe (N.I.) Ltd,,,1533,,,,,,NI062000
NEW1680,Lamex Foods Europe Limited,,,1533,,,,,,875838
NEW1681,Lansdowne Partners (UK) LLP,,,1533,,,,,,OC388966
NEW1682,Lansdowne Partners Limited,,,1533,,,,,,3514088
NEW1686,Lawsons Holdings Limited,,,1533,,,,,,4818214
NEW1687,Lendlease (Elephant & Castle) Limited,,,1533,,,,,,7196467
NEW1688,Lendlease Construction (Europe) Limited,,,1533,,,,,,467006
NEW1689,Lendlease Development (Europe) Limited,,,1533,,,,,,2946679
NEW1690,Lendlease Residential (CG) Limited,,,1533,,,,,,2009006
NEW1696,Liebherr Sunderland Works Limited,,,1533,,,,,,4111437
NEW1695,Liebherr - Great Britain Limited,,,1533,,,,,,677497
NEW1701,Lind AG Limited,,,1533,,,,,,2727708
NEW1702,Lind Group Holding Company Limited,,,1533,,,,,,6497578
NEW1703,Linde Creighton Limited,,,1533,,,,,,2794355
NEW1705,Linde Sterling Limited,,,1533,,,,,,2794358
NEW1713,The Little Group Limited,,,1533,,,,,,3246086
NEW1712,Askews And Holts Library Services Ltd.,,,1533,,,,,,2745298
NEW1714,Gardners Books Limited,,,1533,,,,,,2010127
NEW1715,WRG Group Limited,,,1533,,,,,,3552198
NEW1716,WRG Worldwide Limited,,,1533,,,,,,7661987
NEW1717,Knightstone Housing Group Limited,,,1533,,,,,,IP29867R
NEW1718,Westco Properties Limited,,,1533,,,,,,2677745
NEW1723,Lloyd's (Animal) Feeds Limited,,,1533,,,,,,820148
NEW1724,Lloyd's Animal Feeds (Northern) Limited,,,1533,,,,,,3781348
NEW1731,Lockheed Martin UK Ampthill Limited,,,1533,,,,,,585852
NEW1732,Lockheed Martin UK Limited,,,1533,,,,,,2372738
NEW1733,DHL Services Limited,,,1533,,,,,,3324664
NEW1735,Exel UK Limited,,,1533,,,,,,754103
NEW1736,Tradeteam Limited,,,1533,,,,,,3078367
NEW1737,DHL Air Limited,,,1533,,,,,,1671114
NEW1739,London Luton Airport Group Limited,,,1533,,,,,,3491191
NEW1740,London Luton Airport Holdings I Limited,,,1533,,,,,,8772220
NEW1741,London Luton Airport Holdings III Limited,,,1533,,,,,,8770132
NEW1751,S.Jennings Limited,,,1533,,,,,,120996
NEW1759,Gallagher Longstanton Limited,,,1533,,,,,,3538959
NEW1761,Quadrant Construction Services Limited,,,1533,,,,,,4810293
NEW1762,Wixams First Limited,,,1533,,,,,,4404542
NEW1758,East Regen Limited,,,1533,,,,,,4660100
NEW1763,LCH Group Holdings Limited,,,1533,,,,,,4743602
NEW1770,Highway Insurance Group Limited,,,1533,,,,,,2998217
NEW1779,Mactaggart & Mickel Homes Limited,,,1533,,,,,,SC013539
NEW1780,Manchester Airports Holdings Limited,,,1533,,,,,,8353309
NEW1784,"Therakos (Uk), Ltd",,,1533,,,,,,8246321
NEW1789,Mackays Stores Limited,,,1533,,,,,,SC036368
NEW1799,Marston's Pubs Limited,,,1533,,,,,,5453367
NEW1800,Marston's Pubs Parent Limited,,,1533,,,,,,5453370
NEW1801,Marston's Trading Limited,,,1533,,,,,,40590
NEW1805,MAT Foundry Group Limited,,,1533,,,,,,4132517
NEW1806,Eurac Poole Limited,,,1533,,,,,,2687523
NEW1812,Mawdsleys Group Investments Limited,,,1533,,,,,,7097198
NEW1820,Mcdermott Holdings Limited,,,1533,,,,,,9190263
NEW1823,M&C Saatchi (UK) Limited,,,1533,,,,,,3003693
NEW1825,MCS Build Limited,,,1533,,,,,,4853608
NEW1826,MCS Group Limited,,,1533,,,,,,5217315
NEW1827,Meadowvale Foods Ltd,,,1533,,,,,,2420250
NEW1828,MVH Limited,,,1533,,,,,,4408434
NEW1832,Faraday Capital Limited,,,1533,,,,,,2982540
NEW1833,GRF Services Limited,,,1533,,,,,,2841906
NEW1841,Merck Chemicals Ltd,,,1533,,,,,,660457
NEW1842,Merck Serono Limited,,,1533,,,,,,990823
NEW1843,Millipore (U.K.) Limited,,,1533,,,,,,4130249
NEW1844,Bioreliance Ltd.,,,1533,,,,,,SC122851
NEW1845,Safc Biosciences Limited,,,1533,,,,,,3195318
NEW1846,Merlin Attractions Operations Limited,,,1533,,,,,,6272935
NEW1847,Merlin Entertainments (Sea Life) Limited,,,1533,,,,,,2182098
NEW1857,MHI Vestas Offshore Wind Blades UK Ltd,,,1533,,,,,,9170456
NEW1858,MHI Vestas Offshore Wind UK Ltd,,,1533,,,,,,5798594
NEW1864,Midwich Group PLC,,,1533,,,,,,8793266
NEW1865,Midwich Limited,,,1533,,,,,,1436289
NEW1866,Group Miki Holdings Limited,,,1533,,,,,,1071811
NEW1868,Miller Homes Group Holdings PLC,,,1533,,,,,,10854458
NEW1870,Miroma International Ltd,,,1533,,,,,,4462686
NEW1871,Miroma Holdings Ltd,,,1533,,,,,,7586117
NEW1872,Mizkan Euro Holdings Limited,,,1533,,,,,,7931708
NEW1874,M.K.M. Building Supplies (Group) Limited,,,1533,,,,,,10641736
NEW1875,M.K.M. Building Supplies (Holdings) Limited,,,1533,,,,,,5656601
NEW1888,Momenta Holdings (PPI) Limited,,,1533,,,,,,4406973
NEW1889,Momenta Solutions Limited,,,1533,,,,,,6925833
NEW1895,Mondi Consumer Goods Packaging UK Ltd,,,1533,,,,,,5188170
NEW1897,Moody's Group UK Ltd,,,1533,,,,,,6384256
NEW1898,Moody's Holdings Limited,,,1533,,,,,,4006718
NEW1899,Moody's Analytics Knowledge Services (UK) Limited,,,1533,,,,,,4590033
NEW1900,Moody's Analytics UK Limited,,,1533,,,,,,3743494
NEW1901,Moody's International (UK) Limited,,,1533,,,,,,7998372
NEW1902,Moody's Investors Service Limited,,,1533,,,,,,1950192
NEW1903,Moog Controls Limited,,,1533,,,,,,1171948
NEW1904,Moog Wolverhampton Limited,,,1533,,,,,,7008386
NEW1919,Morris Homes Limited,,,1533,,,,,,3593639
NEW1920,Morris Group Limited,,,1533,,,,,,5026617
NEW1930,Lsf9 Robin Topco Limited,,,1533,,,,,,9770836
NEW1931,Motor Fuel Limited,,,1533,,,,,,5206547
NEW1933,Motorpoint Group PLC,,,1533,,,,,,10119755
NEW1935,Moto Holdings Limited,,,1533,,,,,,5754555
NEW1938,MS Amlin Corporate Services Limited,,,1533,,,,,,2282413
NEW1939,MS Amlin Underwriting Limited,,,1533,,,,,,2323018
NEW1940,MS Amlin Corporate Member Limited,,,1533,,,,,,2969411
NEW1941,MSI Corporate Capital Limited,,,1533,,,,,,3905004
NEW1942,Mulberry Company (Design) Limited,,,1533,,,,,,1954945
NEW1943,Mulberry Company (Sales) Limited,,,1533,,,,,,1508155
NEW1944,EGN Services Limited,,,1533,,,,,,2687822
NEW1945,Multipanel UK Limited,,,1533,,,,,,5024774
NEW1946,Drilton Limited,,,1533,,,,,,2732620
NEW1948,Generics (U.K.) Limited,,,1533,,,,,,1558756
NEW1949,Meda Pharmaceuticals Limited,,,1533,,,,,,SC043236
NEW1950,Mylan UK Healthcare Limited,,,1533,,,,,,9189103
NEW1954,West Midlands Travel Limited,,,1533,,,,,,2652253
NEW1960,National Theatre Staging Limited,,,1533,,,,,,7884772
NEW1963,National Trust (Enterprises) Limited (The),,,1533,,,,,,1083105
NEW1964,Nats (EN Route) Public Limited Company,,,1533,,,,,,4129273
NEW1965,Nats (Services) Limited,,,1533,,,,,,4129270
NEW1967,Nats Limited,,,1533,,,,,,3155567
NEW1968,Jardine Motors Group UK Limited,,,1533,,,,,,2470318
NEW1969,Lancaster Cars Limited,,,1533,,,,,,537005
NEW1970,Lancaster Luxury Vehicles Limited,,,1533,,,,,,534618
NEW1971,Lancaster Motor Company Limited,,,1533,,,,,,153658
NEW1972,Lancaster Specialist Cars Limited,,,1533,,,,,,770023
NEW1973,Lancaster Sports Cars Limited,,,1533,,,,,,2569495
NEW1974,Donnelly & Taggart Limited,,,1533,,,,,,NI025804
NEW1975,Donnelly Bros. (Belfast) Limited,,,1533,,,,,,NI032024
NEW1976,Donnelly Bros. Garages (Dungannon) Limited,,,1533,,,,,,NI000643
NEW1977,Donnelly Bros. Garages (Fermanagh) Limited,,,1533,,,,,,NI041868
NEW1985,Clark Commercials (Aberdeen) Limited,,,1533,,,,,,SC065454
NEW1986,John Clark (Aberdeen) Limited,,,1533,,,,,,SC063352
NEW1987,John Clark (Holdings) Limited,,,1533,,,,,,SC098411
NEW1988,Pentland Motor Company Limited,,,1533,,,,,,SC180411
NEW1989,J W D Holdings Limited,,,1533,,,,,,4052694
NEW1990,John W. Doubleday Limited,,,1533,,,,,,2676580
NEW1991,Greenhous Group (Holdings) Limited,,,1533,,,,,,5270023
NEW1992,Greenhous Group Limited,,,1533,,,,,,3493415
NEW1993,Greenhous Limited,,,1533,,,,,,747073
NEW1998,"GAI Indemnity, Ltd.",,,1533,,,,,,6384071
NEW1999,Neon Capital Limited,,,1533,,,,,,4483904
NEW2000,Neon Management Services Limited,,,1533,,,,,,4585298
NEW2007,Neuven Solutions Limited,,,1533,,,,,,6304127
NEW2006,Neuven Solutions Holdings Limited,,,1533,,,,,,8010472
NEW2011,GS Yuasa Battery Manufacturing UK Limited,,,1533,,,,,,1561536
NEW2014,Harpercollins Publishers Limited,,,1533,,,,,,SC027389
NEW2021,National Farmers Union Mutual Insurance Society Limited(The),,,1533,,,,,,111982
NEW2022,NFU Mutual (Service Company) Limited,,,1533,,,,,,5311498
NEW2027,Actimize UK Limited,,,1533,,,,,,5135139
NEW2028,Nice Systems UK Limited,,,1533,,,,,,3403044
NEW2035,Norcros Group (Holdings) Limited,,,1533,,,,,,566694
NEW2041,Northern Powergrid (Yorkshire) PLC,,,1533,,,,,,4112320
