status,suspicious,company_name,country_name,new_sector_name,old_sector_name,statement_url,date_seen,approved_by_board,approved_by,signed_by_director,signed_by,link_on_front_page,published,broken_url
merged,,Axians Networks Limited,United Kingdom,Software & Services,Technology,http://www.axians.co.uk/assets/pdfs/axians-slavery-statement-2016-signed.pdf,09/01/2017,Yes,Board,Yes,Managing Director,Yes,,
merged,,Axis Cleaning and Support Services,United Kingdom,Commercial & Professional Services,Services,https://media.wix.com/ugd/faa189_1bca286c8623424583c291c2d5c7fdb5.pdf,15/09/2016,Yes,Board,Yes,Director,No,,
merged,,Azzurri Group,United Kingdom,Consumer Services,Leisure,https://www.azzurrigroup.co.uk/wp-content/uploads/2016/12/MSA-Web-statement.pdf,05/01/2017,Not explicit,,Yes,CEO,No,,
merged,,B. Braun Medical Limited,United Kingdom,Health Care Equipment & Services,Health,https://www.bbraun.co.uk/content/dam/b-braun/uk/website/documents/company/Modern%20Slavery%20Statement%202017.pdf.bb-.54310954/Modern%20Slavery%20Statement%202017.pdf,01/02/2017,No,Group CEO on behalf of Board,Yes,CEO,Yes,,
merged,,Babcock International Group PLC,United Kingdom,Commercial & Professional Services,Professional services,https://www.babcockinternational.com/About/Sustainability/Babcock-approach-to-Ethical-compliance,17/08/2016,Not explicit,,No,,No,,
merged,,Bacardi U.K. Limited,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.bacardilimited.com/wp-content/uploads/2016/12/Anti-Slavery-Statement-for-FY16.pdf,16/12/2016,Not explicit,,No,,Yes,,
merged,,BackOffice Associates,United States,Software & Services,Technology,http://www.boaweb.com/slavery-and-human-trafficking-statement/,20/01/2017,Not explicit,,No,,Yes,,
merged,,Baillie Gifford Group,United Kingdom,Diversified Financials,Finance,https://www.bailliegifford.com/about-us/literature-library/legal/important-disclosures/baillie-gifford-modern-slavery-statement/,15/11/2016,Yes,Management Committee and Boards,Yes,Partner and Directors,No,,
merged,,"Bain & Company, Inc.",United States,Commercial & Professional Services,Services,http://www.bain.com/anti-slavery-statement.aspx,08/02/2017,Not explicit,,No,,No,,
merged,,Balfour Beatty plc,United Kingdom,Capital Goods,Construction & building materials,https://www.balfourbeatty.com/media/244484/modern-slavery-statement-14-march-2017.pdf,20/03/2017,Yes,Board,Yes,CEO,Yes,,
merged,,Ballyvesey Holdings Ltd,United Kingdom,Capital Goods,Services,http://www.intercounty.org.uk/pages/legal/modern-slavery-human-trafficking-statement,17/08/2016,Yes,Board,Yes,Managing Director,No,,
merged,,Bandai Namco Holdings Inc,Japan,Consumer Durables & Apparel,Leisure,http://www.bandainamco.co.jp/en/social/pdf/en_ModernSlaveryActFY2015.pdf,03/01/2017,Yes,Board,Yes,President and Director,Yes,,
merged,,Bang & Olufsen A/S,Denmark,Consumer Durables & Apparel,Consumer products/retail,http://az498215.vo.msecnd.net/static/files/Slavery%20and%20human%20trafficking%20statement.pdf,11/09/2016,Not explicit,,Yes,Chairman,No,,
merged,,Banham Poultry Limited,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.banhampoultryuk.com/assets/files/BanhamPoultryModernSlaveryActStatement.pdf,29/09/2016,Yes,Board,Yes,Managing Director,Yes,,
merged,,Bank of Baroda,India,Banks,Finance,http://www.bankofbarodauk.com/assets/pdf/AnnualPolicyStatementBankOfBarodaAntiSlaveryAndHumanTraffickingstatement31March2016.pdf,17/08/2016,Not explicit,,No,,No,,
merged,,Bank of New York Mellon Corporation (BNY Mellon),United States,Banks,Finance,https://www.bnymellon.com/emea/en/who-we-are/modern-slavery-act.jsp,20/03/2017,Not explicit,,Yes,Director,Yes,,
merged,,Banner Plant Ltd,United Kingdom,Capital Goods,Services,http://www.bannerplant.co.uk/news/22/the-modern-slavery-act-2015-group-statement,17/08/2016,Not explicit,,Yes,CEO,No,,
merged,,Barclays PLC,United Kingdom,Banks,Finance,https://www.home.barclays/content/dam/barclayspublic/docs/Citizenship/Policy-Positions/MSA2016.pdf,27/02/2017,Yes,Board,Yes,CEO and the Chairman,Yes,,
merged,,Bardsley Construction Limited,United Kingdom,Capital Goods,Construction & building materials,https://www.bardsley.co.uk/modern-slavery-human-trafficking-policy/,05/12/2016,Not explicit,,No,,No,,
merged,,Barhale,United Kingdom,Capital Goods,Construction & building materials,https://www.barhale.co.uk/about-us/modern-slavery-act-2015/,10/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Barker Ross Group Ltd,United Kingdom,Commercial & Professional Services,Services,https://www.barkerross.co.uk/modern-slavery-act-2015/,17/08/2016,Not explicit,,No,,Yes,,
merged,,Barnardo's,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.barnardos.org.uk/modern-slavery-statement.htm,10/02/2017,Not explicit,,Yes,Chair of the Board of Trustees,Yes,,
merged,,Barnett Waddingham LLP,United Kingdom,Diversified Financials,Professional services,https://www.barnett-waddingham.co.uk/modern-slavery-statement/,16/01/2017,No,Management Board,Yes,Senior Partner,Yes,,
merged,,Barnsley College,United Kingdom,Consumer Services,Services,http://www.barnsley.ac.uk/about-us/safeguarding-and-standards/,20/12/2016,Not explicit,,No,,No,,
merged,,Barratt Developments plc,United Kingdom,Consumer Durables & Apparel,Construction & building materials,http://www.barrattdevelopments.co.uk/~/media/Files/B/Barratt-Developments/policies/2016/BARRATT-DEVELOPMENTS-PLC-MODERN-SLAVERY-AND-HUMAN-TRAFFICKING-STATEMENT-2016.pdf,05/01/2017,Not explicit,,Yes,CEO,No,,
merged,,Barrhead Travel Service Ltd,United Kingdom,Consumer Services,Travel,https://www.barrheadtravel.co.uk/slavery-and-human-trafficking-statement,29/09/2016,Not explicit,,Yes,Associate Director,No,,
merged,,Barton Petroleum (HOLDINGS) Ltd,United Kingdom,Diversified Financials,Natural resources,http://bartonpetroleum.co.uk/Modern-Slavery-policy%20statement-2016.pdf,20/12/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Base Performance Simulators,United Kingdom,Commercial & Professional Services,Services,https://baseperformance.net/modern-slavery-and-human-trafficking-statement.php,17/08/2016,Not explicit,,No,,Yes,,
merged,,Bath Spa University,United Kingdom,Consumer Services,Services,http://www.bathspa.ac.uk/about-us/governance/policies/,05/12/2016,Not explicit,,Yes,Vice Chancellor and Chair of Governors,Yes,,
merged,,Bausch + Lomb UK Ltd,United Kingdom,Retailing,Health,http://www.bausch.co.uk/en-gb/our-company/business-integrity/BL_Modern_Slavery_Act_Statement_2016_Final.pdf,07/02/2017,No,Leadership Team,No,Business Unit Head,No,,
merged,,Baxi,United Kingdom,Consumer Durables & Apparel,Consumer products/retail,http://www.baxi.co.uk/documents/Modern_Slavery_and_Human_Trafficking_Statement_2016.docx,07/09/2016,Not explicit,,Yes,CEO,No,,
merged,,Baxter Healthcare Ltd,United Kingdom,Health Care Equipment & Services,Health,http://baxterhealthcare.co.uk/en_GB/assets/downloads/2016/uk-modern-slavery-statement-28_09_16.pdf,30/11/2016,Not explicit,,Yes,General Manager,No,,
merged,,BBA Aviation plc,United Kingdom,Transportation,Services,http://www.bbaaviation.com/~/media/Files/B/Bba-Aviation/documents/integrity-policies/Modern-Slavery-Statement-approved-February-2017.pdf,15/03/2017,Yes,Board,Yes,CEO,No,,
merged,,BBC Worldwide Ltd,United Kingdom,Media,Media/publishing,https://www.bbcworldwide.com/home/modern-slavery-statement/,10/10/2016,No,Secretary on behalf of Board,Yes,Secretary,Yes,,
merged,,BC Partners LLP,United Kingdom,Diversified Financials,Professional services,http://www.bcpartners.com/site-services/modern-slavery?sc_lang=en,08/03/2017,No,Senior Management,No,,Yes,,
merged,,"BCS, The Chartered Institute for IT",United Kingdom,Commercial & Professional Services,Professional services,http://www.bcs.org/content/conWebDoc/56553,15/09/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Beachbody,United States,Consumer Durables & Apparel,Consumer products/retail,https://www.beachbody.co.uk/product/about/uk-modern-slavery-act-disclosure-2015.do,17/08/2016,Yes,Board,No,,Yes,,
merged,,Beale and Co,United Kingdom,Capital Goods,Professional services,http://www.beale-law.com/slavery.php,17/08/2016,Not explicit,,No,,No,,
merged,,Beam Suntory Inc.,United States,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.beamsuntory.com/responsibility/responsible-business/supply-chain-transparency,03/02/2017,Not explicit,,No,,Yes,,
merged,,Beaver Management Services Limited (BMSL),United Kingdom,Commercial & Professional Services,Services,http://www.bmsgroupltd.co.uk/wp-content/uploads/2017/01/Modern-Slavery-Human-Trafficking-Statement-2017.pdf,20/01/2017,Not explicit,,Yes,Managing Director,No,,
merged,,Beeswift Ltd,United Kingdom,Retailing,Consumer products/retail,http://www.beeswift.co.uk/web/uk/page?page=HumanTrafficingandSlaveryPolicy,17/08/2016,Not explicit,,No,,No,,
merged,,Belfast City Council,United Kingdom,Public Entities,Public entities,http://www.belfastcity.gov.uk/about/modern-slavery-act.aspx,01/11/2016,Yes,Full Council,No,Town Solicitor,Yes,,
merged,,Belfield Furnishings Ltd,United Kingdom,Consumer Durables & Apparel,Furnishings,http://www.belfieldfurnishings.com/modern_day_slavery.html,04/01/2017,Not explicit,,No,,Yes,,
merged,,Bell Truck and Van,United Kingdom,Retailing,Transport,http://www.belltruckandvan.co.uk/pages/legal/statement,17/08/2016,Yes,Board,Yes,Managing Director,No,,
merged,,Bennett Construction Ltd,Ireland,Consumer Durables & Apparel,Construction & building materials,http://www.bennettconstruction.ie/page.php?id=32&title=Modern%20Slavery%20Statement,21/11/2016,Not explicit,,No,,Yes,,
merged,,Bensons for Beds (Steinhoff),United Kingdom,Retailing,Consumer products/retail,https://www.bensonsforbeds.co.uk/modern-slavery-statement/,16/12/2016,Not explicit,,No,,Yes,,
merged,,Berkeley Group Holdings plc,United Kingdom,Consumer Durables & Apparel,Construction & building materials,https://www.berkeleygroup.co.uk/modern-slavery-statement,30/08/2016,Not explicit,,No,,Yes,,
merged,,Berry Gardens,United Kingdom,Food & Staples Retailing,Agriculture/food/beverage,http://berrygardens.co.uk/about-us-modern-slavery-act-statement/,17/08/2016,Not explicit,,No,,No,,
merged,,Berwin Leighton Paisner LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.blplaw.com/modern-slavery-statement,31/01/2017,Not explicit,,Yes,Designated Partner,Yes,,
merged,,BESTSELLER A/S,Denmark,Consumer Durables & Apparel,Apparel & textile,http://about.bestseller.com/media/1914/bestsellers-modern-slavery-statement-2016.pdf,11/01/2017,Not explicit,,Yes,CEO,No,,
merged,,Bettys & Taylors Group Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.bettysandtaylors.co.uk/wp-content/uploads/2017/03/2016-Modern-Slavery-Statement.pdf,10/03/2017,Yes,Board,Yes,Finance & Resources Director,Yes,,
merged,,Bevan Brittan LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.bevanbrittan.com/modern-slavery-statement/,17/08/2016,Not explicit,,No,,Yes,,
merged,,BFS Group Ltd,United Kingdom,Food & Staples Retailing,Consumer products/retail,https://bidfood.co.uk/cms/wp-content/uploads/2017/01/Modern-slavery-act-statement.pdf,17/08/2016,Yes,Board,Yes,CEO,Yes,,
merged,,BG Freight Line B.V.,United Kingdom,Transportation,Shipping & handling,http://www.bgfreightline.com/wp-content/uploads/2016/10/modern-slavery-act-signed.pdf,18/10/2016,Yes,Board,Yes,Director,Yes,,
merged,,BHP Billiton,Australia,Materials,Natural resources,http://www.bhpbilliton.com/~/media/bhp/documents/investors/annual-reports/2016/160915_bhpbillitonstatementmodernslaveryact2015.pdf?la=en,25/09/2016,Yes,Board,Yes,Director,Yes,,
merged,,BI WORLDWIDE Ltd,United Kingdom,Commercial & Professional Services,Professional services,http://www.biworldwide.co.uk/modern-slavery-and-human-trafficking-statement/,28/11/2016,Not explicit,,No,,Yes,,
merged,,Bidwells LLP,United Kingdom,Real Estate,Professional services,http://www.bidwells.co.uk/company/statements/,17/08/2016,Not explicit,,No,,Yes,,
merged,,Big Yellow self storage ,United Kingdom,Consumer Services,Services,http://corporate.bigyellow.co.uk/investors/governance/slavery-and-human-trafficking-statement.aspx,25/08/2016,Not explicit,,Yes,CEO,No,,
merged,,Bird & Bird LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.twobirds.com/en/more-information/modern-slavery-act,01/11/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Birmingham Airport,United Kingdom,Transportation,Transport,https://www.birminghamairport.co.uk/media/2508/slavery-statement.pdf,17/08/2016,Not explicit,,No,,Yes,,
merged,,BL Claims Solicitors,United Kingdom,Commercial & Professional Services,Professional services,https://www.blclaims.co.uk/client-stories-and-guides/guides/2016/10/28/bl-claims-slavery-and-human-trafficking-statement/,22/11/2016,Yes,Board,Yes,Risk and Compliance Partner,No,,
merged,,Blackwell’s UK Limited,United Kingdom,Retailing,Consumer products/retail,http://bookshop.blackwell.co.uk/jsp/editorial/SlaveryStatement.jsp;jsessionid=07A9C627C409ACE5BE69D83D0DE1574F.b6a2,17/08/2016,Not explicit,,No,,Yes,,
merged,,Blake Morgan LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.blakemorgan.co.uk/training-knowledge/guides/BM-slavery-and-human-trafficking-statement/,15/11/2016,Yes,Board,Yes,Director,No,,
merged,,Blue Skies,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,https://www.blueskies.com/index.php/modern-slavery-statement/,07/09/2016,Not explicit,,No,,Yes,,
merged,,B&M,United Kingdom,Retailing,Consumer products/retail,http://www.bandmretail.com/corporate-responsibility/anti-slavery-policy.aspx,17/08/2016,Yes,Board,Yes,CEO,No,,
merged,,BMC Software Limited,United Kingdom,Software & Services,Technology,https://media.cms.bmc.com/documents/modern-slavery-act-uk.pdf,01/10/2016,Not explicit,,Yes,Finance Director,No,,
merged,,BMT Group Ltd,United Kingdom,Commercial & Professional Services,Services,https://www.bmt.org/about-bmt/modern-slavery-act-transparency-statement/,18/01/2017,Not explicit,,No,,Yes,,
merged,,BNP Paribas Real Estate,United Kingdom,Real Estate,Real estate,https://www.realestate.bnpparibas.co.uk/upload/docs/application/pdf/2016-12/modern_slavery_and_human_trafficking_statement.pdf,09/01/2017,Yes,Board,Yes,COO,No,,
merged,,Bob Martin (UK) Ltd,United Kingdom,"Food, Beverage & Tobacco",Services,http://www.bobmartinvetcare.co.uk/slavery-and-human-trafficking-policy,29/09/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Bokomo Foods (UK) Ltd,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://bokomo.co.uk/legal/modern-slavery-policy,15/09/2016,Not explicit,,No,,Yes,,
merged,,Bond Dickinson LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.bonddickinson.com/sites/default/files/modern_slavery_policy_and_statement.pdf,29/09/2016,Yes,Board,Yes,Chairman & Partner,Yes,,
merged,,Bose Limited,United Kingdom,Consumer Durables & Apparel,Consumer products/retail,https://www.bose.co.uk/en_gb/support/tisc_statement.html.html,20/01/2017,Not explicit,,No,,Yes,,
merged,,Boston Consulting Group UK LLP,United Kingdom,Commercial & Professional Services,Professional services,http://image-src.bcg.com/Modern%20Slavery%20Act%20-%20June%202016_tcm9-39866.pdf,17/08/2016,Not explicit,,Yes,LLP Member,No,,
merged,,Bottomline Technologies Ltd,United Kingdom,Software & Services,Services,https://www.bottomline.com/application/files/8714/8097/1783/uk-anti-slavery-human-trafficking-statement-final-01122016-signed.pdf,07/12/2016,No,Registered director,Yes,Finance Director EMEA,No,,
merged,,Bournemouth University,United Kingdom,Consumer Services,Services,http://www1.bournemouth.ac.uk/about-us/governance/modern-slavery-human-trafficking-statement,20/12/2016,Yes,Board,No,,Yes,,
merged,,bpha Limited,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.bpha.org.uk/wp-content/uploads/2016/11/Final-Modern-Slavery-Act-Statement.pdf,12/11/2016,Yes,Board,Yes,Chair,Yes,,
merged,,BPP Holdings Limited (BPP University),United Kingdom,Consumer Services,Services,https://www.bpp.com/bpp-university/about/modern-slavery-statement,19/01/2017,Not explicit,,Yes,CEO,Yes,,
merged,,Bracknell Forest Homes,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,https://www.bracknellforesthomes.org.uk/anti-slavery,17/08/2016,Yes,Board,No,,Yes,,
merged,,Bradfords Group (The),United Kingdom,Consumer Durables & Apparel,Construction & building materials,https://www.thebradfordsgroup.co.uk/121/Home/Citizenship/Modern-Slavery-Statement,01/11/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Brady Corporation,United States,Commercial & Professional Services,Manufacturing,http://www.bradycorp.com/en/about/~/media/BradyCorp/About/Policies/Brady%20Forced%20Labor%20and%20Human%20Trafficking%20POLICY%201062016.pdf,07/02/2017,Not explicit,,No,,No,,
merged,,Brainlab UK,United Kingdom,Health Care Equipment & Services,Professional services,http://www.brainlab.com/wp-content/uploads/2016/06/Brainlab-Slavery-and-Human-Trafficking-Statement.pdf,17/08/2016,Not explicit,,Yes,Director,No,,
merged,,Brandon Trust,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,https://www.brandontrust.org/media/226662/modern-slavery-human-trafficking-statement.pdf,17/08/2016,Not explicit,,Yes,Chair of Board and the CEO,Yes,,
merged,,BRE Group,United Kingdom,Commercial & Professional Services,Professional services,https://www.bre.co.uk/filelibrary/pdf/corporate/XA11-Modern-Slavery-Act-statement.pdf,26/08/2016,Not explicit,,Yes,Chief Operating Officer,No,,
merged,,Brenntag UK Holdings Ltd,United Kingdom,Capital Goods,Chemical,http://www.brenntag.com/media/documents/uk_ireland/signed_modern_slavery_statement_2017.pdf,13/01/2017,Not explicit,,Yes,CEO,Yes,,
merged,,Bridge of Weir Leather Company,United Kingdom,Consumer Durables & Apparel,Apparel & textile,http://www.bowleather.com/Heritage/Governance.aspx,17/08/2016,Not explicit,,Yes,Managing Director,No,,
